Date,Open,High,Low,Close,Adj Close,Volume
1994-02-17,0.4375,0.4375,0.4375,0.4375,0.36992400884628296,48000
1994-02-18,1.421875,1.4375,1.3125,1.421875,1.2022531032562256,39870400
1994-02-22,1.40625,1.4375,1.359375,1.421875,1.2022531032562256,9164800
1994-02-23,1.390625,1.421875,1.359375,1.375,1.1626182794570923,5124800
1994-02-24,1.375,1.375,1.3125,1.3125,1.1097718477249146,2246400
1994-02-25,1.359375,1.375,1.3125,1.359375,1.1494067907333374,2414400
1994-02-28,1.34375,1.375,1.34375,1.34375,1.1361949443817139,1006400
1994-03-01,1.375,1.375,1.34375,1.359375,1.1494067907333374,952000
1994-03-02,1.359375,1.359375,1.3125,1.34375,1.1361949443817139,2105600
1994-03-03,1.359375,1.359375,1.328125,1.359375,1.1494067907333374,680000
1994-03-04,1.328125,1.484375,1.328125,1.484375,1.2550989389419556,1984000
1994-03-07,1.484375,1.53125,1.46875,1.515625,1.281522512435913,1929600
1994-03-08,1.515625,1.515625,1.46875,1.5,1.268310546875,1313600
1994-03-09,1.46875,1.515625,1.46875,1.515625,1.281522512435913,2572800
1994-03-10,1.46875,1.515625,1.453125,1.453125,1.2286756038665771,2112000
1994-03-11,1.453125,1.484375,1.4375,1.484375,1.2550989389419556,260800
1994-03-14,1.484375,1.484375,1.4375,1.4765629768371582,1.2484941482543945,81600
1994-03-15,1.484375,1.484375,1.390625,1.390625,1.1758297681808472,1931200
1994-03-16,1.390625,1.4375,1.390625,1.421875,1.2022531032562256,211200
1994-03-17,1.4375,1.46875,1.40625,1.46875,1.2418874502182007,528000
1994-03-18,1.46875,1.515625,1.453125,1.484375,1.2550989389419556,1096000
1994-03-21,1.484375,1.546875,1.484375,1.546875,1.3079458475112915,920000
1994-03-22,1.53125,1.578125,1.53125,1.5625,1.3211569786071777,1142400
1994-03-23,1.53125,1.578125,1.53125,1.578125,1.3343684673309326,635200
1994-03-24,1.578125,1.578125,1.5,1.546875,1.3079458475112915,2140800
1994-03-25,1.484375,1.484375,1.484375,1.484375,1.2550989389419556,11200
1994-03-28,1.484375,1.53125,1.453125,1.453125,1.2286756038665771,1056000
1994-03-29,1.4375,1.46875,1.4375,1.4375,1.2154643535614014,182400
1994-03-30,1.4375,1.46875,1.421875,1.46875,1.2418874502182007,387200
1994-03-31,1.40625,1.4375,1.359375,1.4375,1.2154643535614014,1528000
1994-04-04,1.421875,1.4375,1.375,1.375,1.1626182794570923,2270400
1994-04-05,1.421875,1.46875,1.40625,1.453125,1.2286756038665771,872000
